randomseed collision nodes avgSendTime datasize nrTransmissions nrCollisions nrlost nrlosterror nrnoack nracklost CollectionTime DER1 DER2 OverallEnergy nodefair1 nodefair2 sfdistribution
5 2 100 300 100 511 1 3 0 4 4 3328.45065037 0.998043052838 0.976516634051 2.607112704 0.999724157147 0.995611373296 45 55 0 0 0 0
5 2 500 300 100 3862 47 15 0 1381 10 4773.94149505 0.987830139824 0.623770067323 25.480952064 0.998810132886 0.920812793809 260 240 0 0 0 0
5 2 1000 300 100 16174 905 96 0 11038 23 3974.43968821 0.944045999753 0.254235192284 113.596825344 0.995930780529 0.719072556964 533 467 0 0 0 0
5 2 1500 300 100 33046 3422 164 0 24553 29 5964.44228877 0.896447376384 0.147612419052 233.816256 0.99172428514 0.590818555505 784 716 0 0 0 0
5 2 2000 300 100 50585 7460 266 0 37515 24 4811.47899223 0.852525452209 0.105169516655 351.626608128 0.987215447853 0.554604400951 1035 965 0 0 0 0
5 2 2500 300 100 67865 12777 354 0 48991 40 4520.50914677 0.811729168202 0.0840344802181 461.645293056 0.980847172528 0.484374657051 1301 1199 0 0 0 0
