randomseed collison nodes avgSendTime datasize nrTransmissions nrCollisions nrBackoffs nrlost nrlosterror nrNoACK nrACKLost CollectionTime DER1 DER2 OverallEnergy nodefair1 nodefair2 sfdistribution
5 2 100 900 100 657 3 0 5 0 167 3 10179.6467448 0.995433789954 0.729071537291 71.88120576 0.999626821342 0.947338478183 4 4 12 28 45 7
5 2 500 900 100 12566 1412 0 93 0 9689 6 13006.7758467 0.887633296196 0.10870603215 1134.39904666 0.986067083426 0.612182696064 39 38 66 138 199 20
5 2 1000 900 100 30347 6349 15 186 0 22100 12 18197.5577046 0.790786568689 0.0560187168419 2680.86797722 0.957030733384 0.479090116219 74 76 146 269 397 38
5 2 1500 900 100 50762 15862 93 341 0 32678 15 16422.1929205 0.687522162247 0.0367597809385 4559.50907597 0.909358186739 0.447104994618 104 106 214 409 595 72
5 2 2000 900 100 78494 33214 486 558 0 42501 13 18548.2928984 0.576859377787 0.0281295385635 7232.25896141 0.839406782709 0.467299251526 141 142 264 549 806 98
5 2 2500 900 100 123852 66724 1985 901 0 53402 15 22263.5845721 0.461260213804 0.02268836999 11728.917974 0.778474097744 0.443750345324 184 168 333 692 999 124
