randomseed collison nodes avgSendTime datasize nrTransmissions nrCollisions nrBackoffs nrlost nrlosterror nrNoACK nrACKLost CollectionTime DER1 DER2 OverallEnergy nodefair1 nodefair2 sfdistribution
5 2 100 900 100 515 0 0 2 0 12 1 9483.60456008 1.0 0.970873786408 13.284991488 1.0 0.995995288645 4 4 12 28 44 8
5 2 500 900 100 3942 36 0 27 0 1457 16 15540.2170556 0.990867579909 0.610350076104 92.25909504 0.9990370159 0.915222309961 39 38 66 138 197 22
5 2 1000 900 100 17550 891 0 117 0 12544 25 15921.6220099 0.949230769231 0.226381766382 393.597129216 0.995864076089 0.700688309483 74 76 146 269 394 41
5 2 1500 900 100 34933 3207 1 212 0 26969 38 13455.3119608 0.90819568889 0.129018406664 776.485269504 0.990146021608 0.567134670715 104 106 214 409 590 77
5 2 2000 900 100 53107 7282 7 370 0 40596 28 13734.5083848 0.862880599544 0.0909672924473 1180.2952343 0.981464961732 0.494606119158 141 142 264 549 796 108
5 2 2500 900 100 71429 11885 16 481 0 53969 29 15944.1206508 0.833610998334 0.0709095745426 1561.26813158 0.974562502262 0.452026330547 184 168 333 692 987 136
1 2 1 1 1 0 0 0 0 0 0 0 0 0 0 0.0 0 0 0 0 0 0 0 1
