randomseed collison nodes avgSendTime datasize nrTransmissions nrCollisions nrBackoffs nrlost nrlosterror nrNoACK nrACKLost CollectionTime DER1 DER2 OverallEnergy nodefair1 nodefair2 sfdistribution
5 2 100 300 100 506 0 0 3 0 5 3 2916.67147978 1.0 0.978260869565 2.58653184 1.0 0.996610169492 45 55 0 0 0 0
5 2 500 300 100 3856 45 0 21 0 1365 14 3912.26382418 0.988329875519 0.6252593361 25.316017152 0.998758971706 0.923145585011 260 240 0 0 0 0
5 2 1000 300 100 16346 782 0 82 0 11326 22 4941.43917484 0.952159549737 0.252905909703 115.841605632 0.996607324345 0.722140217372 533 467 0 0 0 0
5 2 1500 300 100 33010 3031 1 157 0 24914 28 5677.59963164 0.908179339594 0.1478339897 236.109025536 0.992728063981 0.601683426887 784 716 0 0 0 0
5 2 2000 300 100 50085 6640 1 278 0 37785 31 5473.40644829 0.867425376859 0.106838374763 353.012376576 0.988424174005 0.545446606212 1035 965 0 0 0 0
5 2 2500 300 100 68572 11618 3 352 0 50889 33 5329.49719212 0.830572245231 0.0828326430613 473.955763968 0.984234540262 0.507053587509 1301 1199 0 0 0 0
