randomseed collison nodes avgSendTime datasize nrTransmissions nrCollisions nrBackoffs nrlost nrlosterror nrNoACK nrACKLost CollectionTime DER1 DER2 OverallEnergy nodefair1 nodefair2 sfdistribution
5 2 100 900 100 569 0 0 30 0 26 27 10095.9127914 1.0 0.854130052724 28.446960384 1.0 0.971572143985 1 2 3 7 17 70
5 2 500 900 100 6381 443 1 214 0 3414 74 14431.5202239 0.930575144962 0.350415295408 279.838005504 0.991893471441 0.796271144081 19 12 30 52 73 314
5 2 1000 900 100 21948 3743 8 743 0 14072 80 14190.8908483 0.829460543102 0.150811007837 920.221503744 0.972036801158 0.632932986564 33 23 59 106 162 617
5 2 1500 900 100 40084 11362 33 1503 0 23419 111 15411.9271619 0.716545254965 0.0920317333599 1674.54613402 0.927944057542 0.532562979165 44 34 83 152 246 941
5 2 2000 900 100 60783 22948 162 2132 0 31619 123 14790.4112019 0.622460227366 0.0651662471415 2545.89312614 0.869289469743 0.500882603588 60 48 104 200 315 1273
5 2 2500 900 100 96637 48741 923 3946 0 39252 129 14499.3157734 0.495627968583 0.0472800273187 4168.55364557 0.777225773042 0.426144736454 78 61 129 250 401 1581
