randomseed collison nodes avgSendTime datasize nrTransmissions nrCollisions nrBackoffs nrlost nrlosterror nrNoACK nrACKLost CollectionTime DER1 DER2 OverallEnergy nodefair1 nodefair2 sfdistribution
5 2 100 900 100 508 0 0 6 0 2 0 11650.5744074 1.0 0.984251968504 5.17740672 1.0 0.99762718947 13 22 38 27 0 0
5 2 500 900 100 2800 6 0 12 0 307 9 12570.9867569 0.997857142857 0.880714285714 30.164775936 0.999727717187 0.980666921827 113 95 192 100 0 0
5 2 1000 900 100 8591 77 0 49 0 3666 21 14240.816594 0.991037131882 0.556163426842 96.383718144 0.999214782085 0.893161872922 221 205 387 187 0 0
5 2 1500 900 100 23024 625 0 119 0 15949 40 13261.8850636 0.972854412787 0.273236622655 263.84239104 0.99802163739 0.735847393475 313 319 574 294 0 0
5 2 2000 900 100 40006 2070 0 208 0 30463 34 13742.3909955 0.948257761336 0.180747887817 458.293675776 0.996500052901 0.644127729411 412 413 775 400 0 0
5 2 2500 900 100 56126 3713 0 267 0 44293 40 14206.9812017 0.933845276699 0.139204646688 636.5073984 0.995211862073 0.581629217442 518 520 967 495 0 0
