randomseed collision nodes avgSendTime datasize nrTransmissions nrCollisions nrlost nrlosterror nrnoack nracklost CollectionTime DER1 DER2 OverallEnergy nodefair1 nodefair2 sfdistribution
5 2 100 900 100 691 4 6 0 197 1 11289.5597628 0.994211287988 0.698986975398 76.090487808 0.999208378292 0.939727545661 4 4 12 28 45 7
5 2 500 900 100 12359 1610 86 0 9263 5 12738.033452 0.869730560725 0.112873209807 1118.2105129 0.981638837665 0.6366982845 39 38 66 138 199 20
5 2 1000 900 100 30300 7156 196 0 21251 18 13208.654089 0.763828382838 0.0554125412541 2647.96021248 0.94799605558 0.48800761556 74 76 146 269 397 38
5 2 1500 900 100 48243 15682 305 0 30422 13 15077.6779332 0.674937296603 0.0377464088054 4238.58081792 0.904377804373 0.43412226643 104 106 214 409 595 72
5 2 2000 900 100 66621 26155 413 0 38114 7 16554.3355743 0.60740607316 0.0289998649075 5792.38353101 0.855687607239 0.432195475582 141 142 264 549 806 98
5 2 2500 900 100 84762 38062 588 0 44065 13 15157.9452186 0.55095443713 0.023996602251 7282.61382758 0.810234678208 0.376237163363 184 168 333 692 999 124
